Weir Name,Year,Obs Date,Obs Day (mm/dd),Weir Count Type,Species,Maturity,Count
Hugh Smith,2008,2008-09-26,09/26,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-09-27,09/27,Counted live,Coho,Adult,4
Hugh Smith,2008,2008-09-28,09/28,Counted live,Coho,Adult,11
Hugh Smith,2008,2008-09-29,09/29,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-09-30,09/30,Counted live,Coho,Adult,5
Hugh Smith,2008,2008-10-01,10/01,Counted live,Coho,Adult,8
Hugh Smith,2008,2008-10-02,10/02,Counted live,Coho,Adult,18
Hugh Smith,2008,2008-10-03,10/03,Counted live,Coho,Adult,7
Hugh Smith,2008,2008-10-04,10/04,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-10-05,10/05,Counted live,Coho,Adult,4
Hugh Smith,2008,2008-10-06,10/06,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-10-07,10/07,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-10-08,10/08,Counted live,Coho,Adult,4
Hugh Smith,2008,2008-10-10,10/10,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-10-12,10/12,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-10-13,10/13,Counted live,Coho,Adult,2
Hugh Smith,2008,2008-10-14,10/14,Counted live,Coho,Adult,1
Hugh Smith,2008,2008-10-15,10/15,Counted live,Coho,Adult,4
Hugh Smith,2008,2008-10-16,10/16,Counted live,Coho,Adult,8
Hugh Smith,2008,2008-10-17,10/17,Counted live,Coho,Adult,5
Hugh Smith,2008,2008-10-18,10/18,Counted live,Coho,Adult,6
Hugh Smith,2008,2008-10-19,10/19,Counted live,Coho,Adult,6
Hugh Smith,2008,2008-10-20,10/20,Counted live,Coho,Adult,24
Hugh Smith,2008,2008-10-21,10/21,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-10-25,10/25,Counted live,Coho,Adult,16
Hugh Smith,2008,2008-10-26,10/26,Counted live,Coho,Adult,3
Hugh Smith,2008,2008-10-26,10/26,Weir mortalities,Coho,Adult,1
Hugh Smith,2008,2008-10-29,10/29,Counted live,Coho,Adult,6
Hugh Smith,2008,2008-10-30,10/30,Counted live,Coho,Adult,8
Hugh Smith,2008,2008-10-31,10/31,Counted live,Coho,Adult,118
Hugh Smith,2008,2008-11-01,11/01,Counted live,Coho,Adult,57
Hugh Smith,2008,2008-11-02,11/02,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-07-07,07/07,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-07-25,07/25,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-08-09,08/09,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-08-10,08/10,Counted live,Coho,Adult,4
Hugh Smith,2009,2009-08-11,08/11,Counted live,Coho,Adult,6
Hugh Smith,2009,2009-08-12,08/12,Counted live,Coho,Adult,3
Hugh Smith,2009,2009-08-13,08/13,Counted live,Coho,Adult,2
Hugh Smith,2009,2009-08-14,08/14,Counted live,Coho,Adult,7
Hugh Smith,2009,2009-08-15,08/15,Counted live,Coho,Adult,4
Hugh Smith,2009,2009-08-16,08/16,Counted live,Coho,Adult,3
Hugh Smith,2009,2009-08-17,08/17,Counted live,Coho,Adult,3
Hugh Smith,2009,2009-08-18,08/18,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-08-19,08/19,Counted live,Coho,Adult,2
Hugh Smith,2009,2009-08-20,08/20,Counted live,Coho,Adult,6
Hugh Smith,2009,2009-08-21,08/21,Counted live,Coho,Adult,13
Hugh Smith,2009,2009-08-22,08/22,Counted live,Coho,Adult,7
Hugh Smith,2009,2009-08-23,08/23,Counted live,Coho,Adult,19
Hugh Smith,2009,2009-08-24,08/24,Counted live,Coho,Adult,25
Hugh Smith,2009,2009-08-25,08/25,Counted live,Coho,Adult,26
Hugh Smith,2009,2009-08-26,08/26,Counted live,Coho,Adult,22
Hugh Smith,2009,2009-08-27,08/27,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-08-28,08/28,Counted live,Coho,Adult,15
Hugh Smith,2009,2009-08-29,08/29,Counted live,Coho,Adult,30
Hugh Smith,2009,2009-08-30,08/30,Counted live,Coho,Adult,23
Hugh Smith,2009,2009-08-31,08/31,Counted live,Coho,Adult,38
Hugh Smith,2009,2009-09-01,09/01,Counted live,Coho,Adult,37
Hugh Smith,2009,2009-09-02,09/02,Counted live,Coho,Adult,52
Hugh Smith,2009,2009-09-03,09/03,Counted live,Coho,Adult,18
Hugh Smith,2009,2009-09-04,09/04,Counted live,Coho,Adult,23
Hugh Smith,2009,2009-09-05,09/05,Counted live,Coho,Adult,12
Hugh Smith,2009,2009-09-06,09/06,Counted live,Coho,Adult,23
Hugh Smith,2009,2009-09-07,09/07,Counted live,Coho,Adult,34
Hugh Smith,2009,2009-09-08,09/08,Counted live,Coho,Adult,30
Hugh Smith,2009,2009-09-09,09/09,Counted live,Coho,Adult,47
Hugh Smith,2009,2009-09-10,09/10,Counted live,Coho,Adult,115
Hugh Smith,2009,2009-09-11,09/11,Counted live,Coho,Adult,72
Hugh Smith,2009,2009-09-12,09/12,Counted live,Coho,Adult,67
Hugh Smith,2009,2009-09-13,09/13,Counted live,Coho,Adult,27
Hugh Smith,2009,2009-09-14,09/14,Counted live,Coho,Adult,117
Hugh Smith,2009,2009-09-15,09/15,Counted live,Coho,Adult,37
Hugh Smith,2009,2009-09-16,09/16,Counted live,Coho,Adult,9
Hugh Smith,2009,2009-09-17,09/17,Counted live,Coho,Adult,100
Hugh Smith,2009,2009-09-18,09/18,Counted live,Coho,Adult,30
Hugh Smith,2009,2009-09-19,09/19,Counted live,Coho,Adult,62
Hugh Smith,2009,2009-09-20,09/20,Counted live,Coho,Adult,19
Hugh Smith,2009,2009-09-21,09/21,Counted live,Coho,Adult,52
Hugh Smith,2009,2009-09-22,09/22,Counted live,Coho,Adult,54
Hugh Smith,2009,2009-09-23,09/23,Counted live,Coho,Adult,36
Hugh Smith,2009,2009-09-24,09/24,Counted live,Coho,Adult,66
Hugh Smith,2009,2009-09-25,09/25,Counted live,Coho,Adult,24
Hugh Smith,2009,2009-09-26,09/26,Counted live,Coho,Adult,47
Hugh Smith,2009,2009-09-27,09/27,Counted live,Coho,Adult,29
Hugh Smith,2009,2009-09-28,09/28,Counted live,Coho,Adult,22
Hugh Smith,2009,2009-09-29,09/29,Counted live,Coho,Adult,22
Hugh Smith,2009,2009-09-30,09/30,Counted live,Coho,Adult,92
Hugh Smith,2009,2009-10-01,10/01,Counted live,Coho,Adult,2
Hugh Smith,2009,2009-10-02,10/02,Counted live,Coho,Adult,8
Hugh Smith,2009,2009-10-03,10/03,Counted live,Coho,Adult,11
Hugh Smith,2009,2009-10-04,10/04,Counted live,Coho,Adult,76
Hugh Smith,2009,2009-10-05,10/05,Counted live,Coho,Adult,64
Hugh Smith,2009,2009-10-06,10/06,Counted live,Coho,Adult,29
Hugh Smith,2009,2009-10-07,10/07,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-10-08,10/08,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-10-09,10/09,Counted live,Coho,Adult,4
Hugh Smith,2009,2009-10-11,10/11,Counted live,Coho,Adult,22
Hugh Smith,2009,2009-10-12,10/12,Counted live,Coho,Adult,7
Hugh Smith,2009,2009-10-13,10/13,Counted live,Coho,Adult,5
Hugh Smith,2009,2009-10-14,10/14,Counted live,Coho,Adult,2
Hugh Smith,2009,2009-10-16,10/16,Counted live,Coho,Adult,7
Hugh Smith,2009,2009-10-17,10/17,Counted live,Coho,Adult,5
Hugh Smith,2009,2009-10-19,10/19,Counted live,Coho,Adult,38
Hugh Smith,2009,2009-10-20,10/20,Counted live,Coho,Adult,12
Hugh Smith,2009,2009-10-21,10/21,Counted live,Coho,Adult,19
Hugh Smith,2009,2009-10-22,10/22,Counted live,Coho,Adult,13
Hugh Smith,2009,2009-10-23,10/23,Counted live,Coho,Adult,25
Hugh Smith,2009,2009-10-24,10/24,Counted live,Coho,Adult,20
Hugh Smith,2009,2009-10-25,10/25,Counted live,Coho,Adult,5
Hugh Smith,2009,2009-10-26,10/26,Counted live,Coho,Adult,6
Hugh Smith,2009,2009-10-27,10/27,Counted live,Coho,Adult,17
Hugh Smith,2009,2009-10-28,10/28,Counted live,Coho,Adult,21
Hugh Smith,2009,2009-10-29,10/29,Counted live,Coho,Adult,18
Hugh Smith,2009,2009-10-30,10/30,Counted live,Coho,Adult,3
Hugh Smith,2009,2009-11-01,11/01,Counted live,Coho,Adult,4
Hugh Smith,2009,2009-11-02,11/02,Counted live,Coho,Adult,9
Hugh Smith,2009,2009-11-03,11/03,Counted live,Coho,Adult,7
Hugh Smith,2009,2009-11-04,11/04,Counted live,Coho,Adult,85
Hugh Smith,2009,2009-11-05,11/05,Counted live,Coho,Adult,1
Hugh Smith,2009,2009-11-07,11/07,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-07-23,07/23,Counted live,Coho,Adult,4
Hugh Smith,2010,2010-07-24,07/24,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-07-25,07/25,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-07-31,07/31,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-08-01,08/01,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-08-07,08/07,Counted live,Coho,Adult,7
Hugh Smith,2010,2010-08-08,08/08,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-08-09,08/09,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-08-10,08/10,Counted live,Coho,Adult,3
Hugh Smith,2010,2010-08-11,08/11,Counted live,Coho,Adult,6
Hugh Smith,2010,2010-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-08-19,08/19,Counted live,Coho,Adult,1
Hugh Smith,2010,2010-08-22,08/22,Counted live,Coho,Adult,12
Hugh Smith,2010,2010-08-23,08/23,Counted live,Coho,Adult,17
Hugh Smith,2010,2010-08-24,08/24,Counted live,Coho,Adult,88
Hugh Smith,2010,2010-08-25,08/25,Counted live,Coho,Adult,7
Hugh Smith,2010,2010-08-26,08/26,Counted live,Coho,Adult,30
Hugh Smith,2010,2010-08-27,08/27,Counted live,Coho,Adult,16
Hugh Smith,2010,2010-08-28,08/28,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-08-29,08/29,Counted live,Coho,Adult,27
Hugh Smith,2010,2010-08-30,08/30,Counted live,Coho,Adult,31
Hugh Smith,2010,2010-08-31,08/31,Counted live,Coho,Adult,55
Hugh Smith,2010,2010-09-01,09/01,Counted live,Coho,Adult,67
Hugh Smith,2010,2010-09-02,09/02,Counted live,Coho,Adult,54
Hugh Smith,2010,2010-09-03,09/03,Counted live,Coho,Adult,31
Hugh Smith,2010,2010-09-04,09/04,Counted live,Coho,Adult,27
Hugh Smith,2010,2010-09-05,09/05,Counted live,Coho,Adult,12
Hugh Smith,2010,2010-09-06,09/06,Counted live,Coho,Adult,26
Hugh Smith,2010,2010-09-07,09/07,Counted live,Coho,Adult,54
Hugh Smith,2010,2010-09-08,09/08,Counted live,Coho,Adult,75
Hugh Smith,2010,2010-09-09,09/09,Counted live,Coho,Adult,20
Hugh Smith,2010,2010-09-10,09/10,Counted live,Coho,Adult,41
Hugh Smith,2010,2010-09-11,09/11,Counted live,Coho,Adult,91
Hugh Smith,2010,2010-09-12,09/12,Counted live,Coho,Adult,30
Hugh Smith,2010,2010-09-13,09/13,Counted live,Coho,Adult,33
Hugh Smith,2010,2010-09-14,09/14,Counted live,Coho,Adult,23
Hugh Smith,2010,2010-09-15,09/15,Counted live,Coho,Adult,29
Hugh Smith,2010,2010-09-16,09/16,Counted live,Coho,Adult,15
Hugh Smith,2010,2010-09-17,09/17,Counted live,Coho,Adult,35
Hugh Smith,2010,2010-09-18,09/18,Counted live,Coho,Adult,20
Hugh Smith,2010,2010-09-19,09/19,Counted live,Coho,Adult,8
Hugh Smith,2010,2010-09-20,09/20,Counted live,Coho,Adult,8
Hugh Smith,2010,2010-09-21,09/21,Counted live,Coho,Adult,10
Hugh Smith,2010,2010-09-22,09/22,Counted live,Coho,Adult,6
Hugh Smith,2010,2010-09-23,09/23,Counted live,Coho,Adult,19
Hugh Smith,2010,2010-09-24,09/24,Counted live,Coho,Adult,8
Hugh Smith,2010,2010-09-25,09/25,Counted live,Coho,Adult,63
Hugh Smith,2010,2010-09-26,09/26,Counted live,Coho,Adult,59
Hugh Smith,2010,2010-09-29,09/29,Counted live,Coho,Adult,26
Hugh Smith,2010,2010-09-30,09/30,Counted live,Coho,Adult,22
Hugh Smith,2010,2010-10-01,10/01,Counted live,Coho,Adult,42
Hugh Smith,2010,2010-10-02,10/02,Counted live,Coho,Adult,84
Hugh Smith,2010,2010-10-03,10/03,Counted live,Coho,Adult,70
Hugh Smith,2010,2010-10-04,10/04,Counted live,Coho,Adult,211
Hugh Smith,2010,2010-10-05,10/05,Counted live,Coho,Adult,20
Hugh Smith,2010,2010-10-06,10/06,Counted live,Coho,Adult,76
Hugh Smith,2010,2010-10-07,10/07,Counted live,Coho,Adult,6
Hugh Smith,2010,2010-10-08,10/08,Counted live,Coho,Adult,31
Hugh Smith,2010,2010-10-09,10/09,Counted live,Coho,Adult,18
Hugh Smith,2010,2010-10-15,10/15,Counted live,Coho,Adult,55
Hugh Smith,2010,2010-10-16,10/16,Counted live,Coho,Adult,28
Hugh Smith,2010,2010-10-19,10/19,Counted live,Coho,Adult,79
Hugh Smith,2010,2010-10-20,10/20,Counted live,Coho,Adult,103
Hugh Smith,2010,2010-10-21,10/21,Counted live,Coho,Adult,94
Hugh Smith,2010,2010-10-22,10/22,Counted live,Coho,Adult,86
Hugh Smith,2010,2010-10-23,10/23,Counted live,Coho,Adult,277
Hugh Smith,2010,2010-10-24,10/24,Counted live,Coho,Adult,60
Hugh Smith,2010,2010-10-25,10/25,Counted live,Coho,Adult,50
Hugh Smith,2010,2010-10-26,10/26,Counted live,Coho,Adult,4
Hugh Smith,2010,2010-10-27,10/27,Counted live,Coho,Adult,95
Hugh Smith,2010,2010-10-28,10/28,Counted live,Coho,Adult,15
Hugh Smith,2010,2010-10-29,10/29,Counted live,Coho,Adult,5
Hugh Smith,2010,2010-10-30,10/30,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-10-31,10/31,Counted live,Coho,Adult,10
Hugh Smith,2010,2010-11-01,11/01,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-11-02,11/02,Counted live,Coho,Adult,8
Hugh Smith,2010,2010-11-03,11/03,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-11-04,11/04,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-11-05,11/05,Counted live,Coho,Adult,2
Hugh Smith,2010,2010-11-06,11/06,Counted live,Coho,Adult,19
Hugh Smith,2010,2010-11-07,11/07,Counted live,Coho,Adult,15
Hugh Smith,2010,2010-11-08,11/08,Counted live,Coho,Adult,14
Hugh Smith,2011,2011-06-26,06/26,Counted live,Coho,Adult,1
Hugh Smith,2011,2011-07-26,07/26,Counted live,Coho,Adult,1
Hugh Smith,2011,2011-07-30,07/30,Counted live,Coho,Adult,1
Hugh Smith,2011,2011-07-31,07/31,Counted live,Coho,Adult,1
Hugh Smith,2011,2011-08-02,08/02,Counted live,Coho,Adult,2
Hugh Smith,2011,2011-08-04,08/04,Counted live,Coho,Adult,2
Hugh Smith,2011,2011-08-05,08/05,Counted live,Coho,Adult,1
Hugh Smith,2011,2011-08-06,08/06,Counted live,Coho,Adult,2
Hugh Smith,2011,2011-08-08,08/08,Counted live,Coho,Adult,3
Hugh Smith,2011,2011-08-09,08/09,Counted live,Coho,Adult,3
Hugh Smith,2011,2011-08-10,08/10,Counted live,Coho,Adult,4
Hugh Smith,2011,2011-08-11,08/11,Counted live,Coho,Adult,4
Hugh Smith,2011,2011-08-12,08/12,Counted live,Coho,Adult,1
Hugh Smith,2011,2011-08-13,08/13,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-08-14,08/14,Counted live,Coho,Adult,3
Hugh Smith,2011,2011-08-15,08/15,Counted live,Coho,Adult,8
Hugh Smith,2011,2011-08-16,08/16,Counted live,Coho,Adult,35
Hugh Smith,2011,2011-08-17,08/17,Counted live,Coho,Adult,26
Hugh Smith,2011,2011-08-18,08/18,Counted live,Coho,Adult,12
Hugh Smith,2011,2011-08-19,08/19,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-08-20,08/20,Counted live,Coho,Adult,12
Hugh Smith,2011,2011-08-23,08/23,Counted live,Coho,Adult,4
Hugh Smith,2011,2011-08-25,08/25,Counted live,Coho,Adult,8
Hugh Smith,2011,2011-08-26,08/26,Counted live,Coho,Adult,25
Hugh Smith,2011,2011-08-27,08/27,Counted live,Coho,Adult,44
Hugh Smith,2011,2011-08-28,08/28,Counted live,Coho,Adult,48
Hugh Smith,2011,2011-08-29,08/29,Counted live,Coho,Adult,63
Hugh Smith,2011,2011-08-30,08/30,Counted live,Coho,Adult,43
Hugh Smith,2011,2011-08-31,08/31,Counted live,Coho,Adult,34
Hugh Smith,2011,2011-09-01,09/01,Counted live,Coho,Adult,61
Hugh Smith,2011,2011-09-02,09/02,Counted live,Coho,Adult,30
Hugh Smith,2011,2011-09-03,09/03,Counted live,Coho,Adult,44
Hugh Smith,2011,2011-09-04,09/04,Counted live,Coho,Adult,45
Hugh Smith,2011,2011-09-05,09/05,Counted live,Coho,Adult,25
Hugh Smith,2011,2011-09-13,09/13,Counted live,Coho,Adult,50
Hugh Smith,2011,2011-09-14,09/14,Counted live,Coho,Adult,86
Hugh Smith,2011,2011-09-15,09/15,Counted live,Coho,Adult,35
Hugh Smith,2011,2011-09-16,09/16,Counted live,Coho,Adult,26
Hugh Smith,2011,2011-09-17,09/17,Counted live,Coho,Adult,9
Hugh Smith,2011,2011-09-18,09/18,Counted live,Coho,Adult,18
Hugh Smith,2011,2011-09-20,09/20,Counted live,Coho,Adult,17
Hugh Smith,2011,2011-09-23,09/23,Counted live,Coho,Adult,63
Hugh Smith,2011,2011-09-24,09/24,Counted live,Coho,Adult,51
Hugh Smith,2011,2011-09-25,09/25,Counted live,Coho,Adult,65
Hugh Smith,2011,2011-09-26,09/26,Counted live,Coho,Adult,52
Hugh Smith,2011,2011-09-27,09/27,Counted live,Coho,Adult,35
Hugh Smith,2011,2011-09-28,09/28,Counted live,Coho,Adult,60
Hugh Smith,2011,2011-09-29,09/29,Counted live,Coho,Adult,53
Hugh Smith,2011,2011-09-30,09/30,Counted live,Coho,Adult,35
Hugh Smith,2011,2011-10-01,10/01,Counted live,Coho,Adult,10
Hugh Smith,2011,2011-10-02,10/02,Counted live,Coho,Adult,73
Hugh Smith,2011,2011-10-03,10/03,Counted live,Coho,Adult,35
Hugh Smith,2011,2011-10-04,10/04,Counted live,Coho,Adult,26
Hugh Smith,2011,2011-10-05,10/05,Counted live,Coho,Adult,2
Hugh Smith,2011,2011-10-06,10/06,Counted live,Coho,Adult,21
Hugh Smith,2011,2011-10-07,10/07,Counted live,Coho,Adult,105
Hugh Smith,2011,2011-10-08,10/08,Counted live,Coho,Adult,59
Hugh Smith,2011,2011-10-09,10/09,Counted live,Coho,Adult,23
Hugh Smith,2011,2011-10-10,10/10,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-10-11,10/11,Counted live,Coho,Adult,9
Hugh Smith,2011,2011-10-12,10/12,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-10-13,10/13,Counted live,Coho,Adult,7
Hugh Smith,2011,2011-10-14,10/14,Counted live,Coho,Adult,15
Hugh Smith,2011,2011-10-15,10/15,Counted live,Coho,Adult,2
Hugh Smith,2011,2011-10-16,10/16,Counted live,Coho,Adult,55
Hugh Smith,2011,2011-10-17,10/17,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-10-19,10/19,Counted live,Coho,Adult,18
Hugh Smith,2011,2011-10-20,10/20,Counted live,Coho,Adult,4
Hugh Smith,2011,2011-10-21,10/21,Counted live,Coho,Adult,7
Hugh Smith,2011,2011-10-22,10/22,Counted live,Coho,Adult,23
Hugh Smith,2011,2011-10-23,10/23,Counted live,Coho,Adult,19
Hugh Smith,2011,2011-10-24,10/24,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-10-25,10/25,Counted live,Coho,Adult,8
Hugh Smith,2011,2011-10-26,10/26,Counted live,Coho,Adult,24
Hugh Smith,2011,2011-10-27,10/27,Counted live,Coho,Adult,13
Hugh Smith,2011,2011-10-28,10/28,Counted live,Coho,Adult,13
Hugh Smith,2011,2011-10-29,10/29,Counted live,Coho,Adult,10
Hugh Smith,2011,2011-10-31,10/31,Counted live,Coho,Adult,8
Hugh Smith,2011,2011-11-01,11/01,Counted live,Coho,Adult,5
Hugh Smith,2011,2011-11-03,11/03,Counted live,Coho,Adult,8
Hugh Smith,2011,2011-11-04,11/04,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-11-05,11/05,Counted live,Coho,Adult,11
Hugh Smith,2011,2011-11-06,11/06,Counted live,Coho,Adult,5
Hugh Smith,2011,2011-11-07,11/07,Counted live,Coho,Adult,4
Hugh Smith,2011,2011-11-08,11/08,Counted live,Coho,Adult,64
Hugh Smith,2011,2011-11-09,11/09,Counted live,Coho,Adult,29
Hugh Smith,2011,2011-11-10,11/10,Counted live,Coho,Adult,6
Hugh Smith,2011,2011-11-11,11/11,Counted live,Coho,Adult,2
Hugh Smith,2012,2012-07-14,07/14,Counted live,Coho,Adult,1
Hugh Smith,2012,2012-07-25,07/25,Counted live,Coho,Adult,1
Hugh Smith,2012,2012-07-26,07/26,Counted live,Coho,Adult,1
Hugh Smith,2012,2012-07-27,07/27,Counted live,Coho,Adult,3
Hugh Smith,2012,2012-07-28,07/28,Counted live,Coho,Adult,1
Hugh Smith,2012,2012-07-29,07/29,Counted live,Coho,Adult,3
Hugh Smith,2012,2012-07-30,07/30,Counted live,Coho,Adult,1
Hugh Smith,2012,2012-08-01,08/01,Counted live,Coho,Adult,9
Hugh Smith,2012,2012-08-02,08/02,Counted live,Coho,Adult,3
Hugh Smith,2012,2012-08-03,08/03,Counted live,Coho,Adult,5
Hugh Smith,2012,2012-08-04,08/04,Counted live,Coho,Adult,1
Hugh Smith,2012,2012-08-05,08/05,Counted live,Coho,Adult,9
Hugh Smith,2012,2012-08-06,08/06,Counted live,Coho,Adult,11
Hugh Smith,2012,2012-08-07,08/07,Counted live,Coho,Adult,8
Hugh Smith,2012,2012-08-08,08/08,Counted live,Coho,Adult,4
Hugh Smith,2012,2012-08-09,08/09,Counted live,Coho,Adult,4
Hugh Smith,2012,2012-08-10,08/10,Counted live,Coho,Adult,13
Hugh Smith,2012,2012-08-11,08/11,Counted live,Coho,Adult,4
Hugh Smith,2012,2012-08-12,08/12,Counted live,Coho,Adult,3
Hugh Smith,2012,2012-08-13,08/13,Counted live,Coho,Adult,3
Hugh Smith,2012,2012-08-14,08/14,Counted live,Coho,Adult,9
Hugh Smith,2012,2012-08-15,08/15,Counted live,Coho,Adult,36
Hugh Smith,2012,2012-08-16,08/16,Counted live,Coho,Adult,12
Hugh Smith,2012,2012-08-17,08/17,Counted live,Coho,Adult,21
Hugh Smith,2012,2012-08-18,08/18,Counted live,Coho,Adult,9
Hugh Smith,2012,2012-08-19,08/19,Counted live,Coho,Adult,8
Hugh Smith,2012,2012-08-20,08/20,Counted live,Coho,Adult,39
Hugh Smith,2012,2012-08-21,08/21,Counted live,Coho,Adult,19
Hugh Smith,2012,2012-08-22,08/22,Counted live,Coho,Adult,10
Hugh Smith,2012,2012-08-23,08/23,Counted live,Coho,Adult,13
Hugh Smith,2012,2012-08-24,08/24,Counted live,Coho,Adult,18
Hugh Smith,2012,2012-08-25,08/25,Counted live,Coho,Adult,11
Hugh Smith,2012,2012-08-26,08/26,Counted live,Coho,Adult,16
Hugh Smith,2012,2012-08-27,08/27,Counted live,Coho,Adult,28
Hugh Smith,2012,2012-08-28,08/28,Counted live,Coho,Adult,36
Hugh Smith,2012,2012-08-29,08/29,Counted live,Coho,Adult,57
Hugh Smith,2012,2012-08-30,08/30,Counted live,Coho,Adult,36
Hugh Smith,2012,2012-08-31,08/31,Counted live,Coho,Adult,30
Hugh Smith,2012,2012-09-01,09/01,Counted live,Coho,Adult,47
Hugh Smith,2012,2012-09-02,09/02,Counted live,Coho,Adult,17
Hugh Smith,2012,2012-09-03,09/03,Counted live,Coho,Adult,26
Hugh Smith,2012,2012-09-04,09/04,Counted live,Coho,Adult,19
Hugh Smith,2012,2012-09-05,09/05,Counted live,Coho,Adult,28
Hugh Smith,2012,2012-09-06,09/06,Counted live,Coho,Adult,25
Hugh Smith,2012,2012-09-07,09/07,Counted live,Coho,Adult,7
Hugh Smith,2012,2012-09-08,09/08,Counted live,Coho,Adult,38
Hugh Smith,2012,2012-09-09,09/09,Counted live,Coho,Adult,101
Hugh Smith,2012,2012-09-10,09/10,Counted live,Coho,Adult,47
Hugh Smith,2012,2012-09-11,09/11,Counted live,Coho,Adult,21
Hugh Smith,2012,2012-09-12,09/12,Counted live,Coho,Adult,5
Hugh Smith,2012,2012-09-13,09/13,Counted live,Coho,Adult,11
Hugh Smith,2012,2012-09-14,09/14,Counted live,Coho,Adult,38
Hugh Smith,2012,2012-09-15,09/15,Counted live,Coho,Adult,3
Hugh Smith,2012,2012-09-16,09/16,Counted live,Coho,Adult,35
Hugh Smith,2012,2012-09-17,09/17,Counted live,Coho,Adult,93
Hugh Smith,2012,2012-09-18,09/18,Counted live,Coho,Adult,39
Hugh Smith,2012,2012-09-19,09/19,Counted live,Coho,Adult,59
Hugh Smith,2012,2012-09-20,09/20,Counted live,Coho,Adult,26
Hugh Smith,2012,2012-09-21,09/21,Counted live,Coho,Adult,61
Hugh Smith,2012,2012-09-22,09/22,Counted live,Coho,Adult,29
Hugh Smith,2012,2012-09-23,09/23,Counted live,Coho,Adult,7
Hugh Smith,2012,2012-09-24,09/24,Counted live,Coho,Adult,26
Hugh Smith,2012,2012-09-25,09/25,Counted live,Coho,Adult,22
Hugh Smith,2012,2012-09-26,09/26,Counted live,Coho,Adult,31
Hugh Smith,2012,2012-09-27,09/27,Counted live,Coho,Adult,12
Hugh Smith,2012,2012-09-29,09/29,Counted live,Coho,Adult,11
Hugh Smith,2012,2012-09-30,09/30,Counted live,Coho,Adult,15
Hugh Smith,2012,2012-10-02,10/02,Counted live,Coho,Adult,22
Hugh Smith,2012,2012-10-03,10/03,Counted live,Coho,Adult,16
Hugh Smith,2012,2012-10-04,10/04,Counted live,Coho,Adult,8
Hugh Smith,2012,2012-10-05,10/05,Counted live,Coho,Adult,23
Hugh Smith,2012,2012-10-06,10/06,Counted live,Coho,Adult,93
Hugh Smith,2012,2012-10-07,10/07,Counted live,Coho,Adult,37
Hugh Smith,2012,2012-10-08,10/08,Counted live,Coho,Adult,48
Hugh Smith,2012,2012-10-09,10/09,Counted live,Coho,Adult,9
Hugh Smith,2012,2012-10-10,10/10,Counted live,Coho,Adult,9
Hugh Smith,2012,2012-10-11,10/11,Counted live,Coho,Adult,2
